0,0,0,461,1,2,0,0,1,14,2
0,0,0,4090,2,1,0,0,1,22,2
4090,1,0,2260,2,3,88,5,13,33,2
4090,1,0,1297,2,4,37,7,15,37,2
4090,1,0,3750,3,5,37,10,18,32,1
4090,1,0,4019,2,6,37,14,22,41,2
4090,1,0,2575,2,8,37,19,27,47,2
2260,3,88,177,2,7,37,19,27,38,2
3750,5,37,2712,3,9,88,22,30,42,2
2260,3,88,239,2,10,37,26,34,48,2
2575,8,37,818,2,11,37,33,41,53,2
1297,4,37,1601,2,12,37,35,43,63,2
2712,9,88,1508,2,13,88,40,48,71,2
2712,9,88,3659,2,14,88,41,49,69,2
818,11,37,3391,2,15,37,42,50,71,2
2575,8,37,3712,3,16,88,43,51,71,1
2575,8,37,2916,2,17,88,45,53,64,2
1508,13,88,1734,2,18,33,48,56,78,2
1601,12,37,4235,3,19,88,50,58,75,1
1601,12,37,982,2,20,37,54,62,83,2
3712,16,88,276,3,21,88,57,65,85,1
1508,13,88,243,2,22,33,58,66,79,2
1734,18,33,3601,2,23,33,59,67,83,2
1508,13,88,1715,2,26,33,61,69,79,1
1734,18,33,4304,2,25,33,61,69,81,2
1734,18,33,3795,2,24,33,61,69,79,2
1734,18,33,4331,2,27,33,62,70,80,2
1508,13,88,3190,2,28,33,63,71,82,2
3601,23,33,1496,2,29,33,67,75,95,2
3601,23,33,1692,2,31,33,69,77,87,2
3795,24,33,3731,2,30,33,69,77,91,2
3601,23,33,903,2,32,33,70,78,94,2
3795,24,33,336,2,34,33,71,79,92,2
4331,27,33,2297,2,33,33,71,79,92,2
3190,28,33,945,2,36,33,72,80,92,2
3795,24,33,341,2,35,33,72,80,92,2
3190,28,33,1891,2,40,33,73,81,96,1
4304,25,33,570,2,38,33,73,81,105,2
243,22,33,2011,2,37,33,73,81,93,2
3795,24,33,4034,2,39,33,73,81,97,2
3190,28,33,2699,2,41,33,73,81,102,2
3795,24,33,2275,2,42,33,74,82,97,2
4304,25,33,3439,2,44,33,74,82,104,2
3190,28,33,3249,2,43,33,74,82,92,2
4304,25,33,3440,2,46,33,74,82,94,1
243,22,33,3818,2,45,33,74,82,97,2
3190,28,33,4134,2,48,33,75,83,105,2
3601,23,33,1695,2,47,33,75,83,95,2
1734,18,33,595,2,49,33,76,84,94,2
3795,24,33,3263,2,51,33,76,84,95,2
3601,23,33,3708,2,50,33,76,84,107,2
4331,27,33,1295,2,54,33,77,85,98,2
3795,24,33,1449,2,52,33,77,85,107,2
4304,25,33,3193,2,53,33,77,85,107,2
3190,28,33,638,2,55,33,77,85,103,2
3190,28,33,609,2,56,33,77,85,99,2
3731,30,33,3418,2,58,33,78,86,103,2
4304,25,33,2687,2,57,33,78,86,96,2
3601,23,33,2323,2,59,33,78,86,105,2
4304,25,33,1790,2,62,33,79,87,102,1
903,32,33,1191,2,60,33,79,87,97,2
1692,31,33,4220,2,61,33,79,87,107,2
4304,25,33,1915,2,66,33,80,88,100,1
3601,23,33,624,2,63,33,80,88,104,2
2297,33,33,1111,2,64,33,80,88,104,2
2297,33,33,3090,2,65,33,80,88,103,2
341,35,33,3848,2,67,88,81,89,100,2
945,36,33,2796,2,69,33,81,89,111,2
1496,29,33,2063,2,68,33,81,89,104,2
2275,42,33,1760,2,72,33,82,90,108,2
2275,42,33,758,2,73,33,82,90,114,2
3731,30,33,2265,2,71,33,82,90,108,2
336,34,33,1170,2,70,33,82,90,109,2
945,36,33,1263,2,76,33,83,91,114,2
945,36,33,2599,2,75,33,83,91,104,2
3249,43,33,1398,2,74,33,83,91,101,2
3439,44,33,1280,2,80,33,84,92,108,2
336,34,33,184,2,81,33,84,92,106,2
3249,43,33,2591,2,77,33,84,92,114,2
903,32,33,515,2,79,33,84,92,105,2
3818,45,33,986,2,78,33,84,92,112,2
638,55,33,1054,2,82,33,85,93,111,2
903,32,33,1346,2,83,33,85,93,105,2
595,49,33,3390,2,85,33,85,93,108,2
4134,48,33,2342,2,86,33,85,93,111,2
1496,29,33,2375,2,84,33,85,93,113,2
903,32,33,1051,2,89,33,86,94,110,2
3263,51,33,868,2,88,33,86,94,105,1
1449,52,33,2968,2,87,33,86,94,111,2
4034,39,33,3138,2,92,33,86,94,118,2
3439,44,33,2910,2,90,33,86,94,112,2
4034,39,33,2092,2,91,33,86,94,118,2
570,38,33,3812,2,94,33,87,95,107,2
3193,53,33,971,2,98,33,87,95,111,2
1695,47,33,1145,2,97,33,87,95,108,2
1496,29,33,4050,3,93,88,87,95,112,1
3418,58,33,2226,2,95,33,87,95,113,2
2699,41,33,3189,2,96,33,87,95,115,2
3193,53,33,1944,2,103,33,88,96,111,2
4134,48,33,1668,2,99,33,88,96,119,2
3708,50,33,1991,2,101,33,88,96,117,2
3249,43,33,1436,2,104,33,88,96,106,2
1191,60,33,2673,2,102,33,88,96,112,2
570,38,33,1343,2,100,33,88,96,107,2
4134,48,33,1120,2,110,33,89,97,116,2
3193,53,33,1685,2,107,33,89,97,110,1
2063,68,33,2292,2,106,33,89,97,112,2
3418,58,33,3387,2,109,33,89,97,116,2
1915,66,33,2908,3,105,88,89,97,119,1
3848,67,88,1008,2,108,33,89,97,117,2
3731,30,33,4011,3,111,88,90,98,121,1
1263,76,33,4182,2,120,33,91,99,113,2
3848,67,88,3112,2,113,33,91,99,116,2
945,36,33,2801,2,117,33,91,99,110,2
570,38,33,2286,2,115,33,91,99,110,2
1695,47,33,149,2,119,33,91,99,119,2
1398,74,33,3707,2,112,33,91,99,123,2
3731,30,33,4022,2,114,33,91,99,111,2
3708,50,33,1219,2,118,33,91,99,116,2
945,36,33,1583,2,116,33,91,99,118,2
595,49,33,21,2,123,33,92,100,121,2
3848,67,88,349,2,125,33,92,100,118,2
1170,70,33,566,2,122,33,92,100,122,2
3090,65,33,4224,3,121,88,92,100,121,1
3249,43,33,410,2,124,33,92,100,112,2
3193,53,33,1548,2,127,33,93,101,124,2
1280,80,33,967,2,128,33,93,101,112,2
1054,82,33,2229,2,131,33,93,101,121,2
638,55,33,2773,2,130,33,93,101,121,2
3818,45,33,846,3,126,88,93,101,123,1
570,38,33,2445,2,129,33,93,101,123,2
2687,57,33,2539,2,135,33,94,102,114,1
1398,74,33,492,2,134,33,94,102,114,2
2275,42,33,768,2,132,33,94,102,119,2
3848,67,88,1114,2,136,33,94,102,124,2
986,78,33,581,2,137,33,94,102,126,2
1295,54,33,3353,2,133,33,94,102,115,2
2063,68,33,2440,3,138,88,95,103,116,1
4220,61,33,3787,2,139,33,95,103,123,2
1346,83,33,4073,2,142,33,95,103,114,2
1449,52,33,3664,2,140,33,95,103,117,2
184,81,33,329,2,141,33,95,103,116,2
2796,69,33,3985,2,144,33,95,103,127,2
3390,85,33,2198,2,143,33,95,103,116,2
2599,75,33,24,2,149,33,96,104,115,2
3439,44,33,2918,2,148,33,96,104,126,2
