0,0,0,3156,1,1,0,0,1,24,2
0,0,0,1191,2,2,0,0,1,20,2
1191,2,0,1045,2,3,33,2,10,23,2
1191,2,0,4176,2,6,33,2,10,26,2
1191,2,0,3018,3,5,33,2,10,28,2
1191,2,0,1092,3,4,33,2,10,22,1
1191,2,0,841,3,8,33,3,11,28,1
1191,2,0,3250,2,9,33,3,11,24,2
1191,2,0,1420,3,7,88,3,11,29,1
1191,2,0,1254,2,10,33,4,12,29,2
1191,2,0,3016,2,11,33,4,12,28,2
1191,2,0,2448,2,14,33,5,13,31,2
1191,2,0,783,3,12,33,5,13,26,1
1191,2,0,943,2,13,33,5,13,26,2
1191,2,0,2416,2,17,33,7,15,29,2
1191,2,0,1493,3,16,33,7,15,29,2
1191,2,0,2991,3,15,88,7,15,36,1
1191,2,0,1014,2,18,33,8,16,40,2
1191,2,0,665,2,19,33,10,18,39,2
1191,2,0,2513,3,20,33,10,18,34,1
4176,6,33,633,3,21,33,10,18,33,1
1092,4,33,1987,2,22,33,10,18,37,2
3250,9,33,520,3,23,33,11,19,43,2
1191,2,0,166,2,24,33,11,19,31,2
4176,6,33,3362,2,28,33,12,20,30,2
1191,2,0,1971,2,26,33,12,20,41,2
1254,10,33,348,4,31,25,12,20,41,1
3018,5,33,1949,2,25,33,12,20,39,2
1191,2,0,2576,3,27,33,12,20,30,1
3016,11,33,2731,4,30,25,12,20,43,2
3250,9,33,848,2,29,33,12,20,35,2
1254,10,33,1642,4,32,25,12,20,31,2
1254,10,33,4007,2,38,33,13,21,39,2
2448,14,33,3822,2,37,33,13,21,41,2
2448,14,33,2454,2,36,33,13,21,36,2
3018,5,33,2043,2,34,33,13,21,40,2
4176,6,33,1211,2,42,33,13,21,31,2
783,12,33,857,4,39,25,13,21,35,1
3018,5,33,3606,2,35,33,13,21,35,1
4176,6,33,2886,2,33,33,13,21,31,2
1191,2,0,2134,2,40,33,13,21,35,2
4176,6,33,3557,2,43,33,13,21,34,2
783,12,33,2331,2,44,135,13,21,44,2
1254,10,33,1011,3,41,33,13,21,40,2
3250,9,33,2206,2,46,33,14,22,45,2
2448,14,33,3814,2,45,33,14,22,46,2
1254,10,33,1047,3,48,33,14,22,32,1
3250,9,33,2366,2,50,33,14,22,42,1
4176,6,33,1164,2,47,33,14,22,42,2
3018,5,33,3386,2,49,33,14,22,32,2
1191,2,0,797,2,58,33,15,23,44,2
1191,2,0,811,3,53,33,15,23,33,1
783,12,33,3850,3,51,88,15,23,46,1
1191,2,0,74,3,52,33,15,23,44,1
2448,14,33,1469,3,56,33,15,23,35,1
2448,14,33,3509,2,57,33,15,23,40,2
1045,3,33,2293,3,54,33,15,23,41,1
2448,14,33,319,2,55,33,15,23,41,2
3250,9,33,168,2,59,33,15,23,41,2
3018,5,33,230,2,60,33,16,24,40,2
3250,9,33,100,2,63,33,16,24,41,2
1493,16,33,1801,2,64,33,16,24,38,2
2448,14,33,2288,2,61,33,16,24,45,2
1191,2,0,2343,2,62,33,16,24,35,2
3016,11,33,1409,2,65,33,16,24,41,2
943,13,33,1017,3,67,33,17,25,39,1
1493,16,33,981,2,74,33,17,25,35,2
943,13,33,3123,2,69,33,17,25,43,2
3250,9,33,691,3,72,33,17,25,41,2
3016,11,33,878,2,66,33,17,25,36,2
3250,9,33,3712,2,73,33,17,25,49,2
943,13,33,2286,2,68,33,17,25,48,2
1014,18,33,2314,2,71,33,17,25,35,2
4176,6,33,3581,2,70,33,17,25,49,2
2416,17,33,1201,2,76,33,18,26,42,2
2416,17,33,2318,2,83,33,18,26,40,2
1014,18,33,2345,2,78,33,18,26,42,2
665,19,33,1553,2,75,33,18,26,45,2
1014,18,33,3130,2,80,33,18,26,48,2
1014,18,33,1437,2,77,33,18,26,41,2
1045,3,33,322,2,81,33,18,26,37,1
2416,17,33,3098,2,84,33,18,26,47,2
4176,6,33,598,2,82,33,18,26,48,1
2513,20,33,1583,2,79,33,18,26,37,2
1493,16,33,1181,3,85,88,18,26,43,2
3250,9,33,850,2,86,33,19,27,39,2
1987,22,33,2061,2,90,33,19,27,49,2
166,24,33,0,2,88,33,19,27,37,2
2448,14,33,263,2,89,33,19,27,51,2
3250,9,33,4033,2,87,33,19,27,41,2
1045,3,33,3854,2,94,33,20,28,52,2
1191,2,0,386,2,92,33,20,28,41,1
1987,22,33,4230,3,97,33,20,28,50,1
1045,3,33,206,2,93,33,20,28,43,2
1987,22,33,3985,3,91,88,20,28,46,1
1642,32,25,4054,4,98,25,20,28,46,1
665,19,33,3639,2,96,33,20,28,40,2
1254,10,33,2020,3,95,33,20,28,52,1
1987,22,33,3864,2,99,33,20,28,51,2
348,31,25,4115,4,102,25,21,29,53,1
3018,5,33,3058,2,105,33,21,29,41,2
3018,5,33,457,3,103,88,21,29,52,2
348,31,25,1947,4,100,25,21,29,49,1
4007,38,33,2779,2,117,33,21,29,50,2
2134,40,33,1542,2,106,33,21,29,41,2
4007,38,33,2714,2,116,33,21,29,44,2
1949,25,33,906,2,110,33,21,29,49,2
348,31,25,2681,4,101,25,21,29,50,1
2731,30,25,83,4,119,25,21,29,47,1
1211,42,33,3132,2,114,33,21,29,45,2
