0,0,0,3017,2,2,0,0,1,24,2
0,0,0,4045,2,1,0,0,1,17,1
3017,2,0,2810,2,4,33,1,9,19,2
3017,2,0,1320,3,3,33,1,9,33,1
3017,2,0,2984,2,5,33,3,11,32,2
2810,4,33,2181,2,8,33,9,17,35,2
3017,2,0,3660,2,6,33,9,17,30,2
2810,4,33,2366,3,7,33,9,17,29,2
3017,2,0,2766,2,10,33,10,18,36,1
3017,2,0,10,2,9,33,10,18,35,2
2810,4,33,254,3,11,33,11,19,30,1
2984,5,33,3280,2,12,88,12,20,32,2
3017,2,0,3035,2,13,33,12,20,34,2
1320,3,33,2569,1,14,135,14,22,46,2
2984,5,33,4279,3,15,33,15,23,40,1
1320,3,33,2286,3,16,135,17,25,38,1
3660,6,33,2996,3,18,33,18,26,36,1
2366,7,33,1403,3,17,88,18,26,38,1
2181,8,33,2537,2,20,88,19,27,44,2
2181,8,33,1511,3,21,33,19,27,37,1
2181,8,33,415,3,19,88,19,27,42,1
2984,5,33,2630,3,23,88,20,28,44,1
2366,7,33,3661,3,22,33,20,28,40,1
3660,6,33,2038,2,24,33,21,29,46,1
2181,8,33,724,3,25,88,22,30,40,1
3660,6,33,1806,2,26,33,22,30,53,2
2569,14,135,53,3,27,88,23,31,50,1
2366,7,33,3906,3,28,88,23,31,43,1
3035,13,33,2186,2,30,33,23,31,48,2
1320,3,33,967,2,29,135,23,31,44,2
2366,7,33,2626,3,31,33,25,33,56,1
3035,13,33,2907,2,32,33,25,33,54,2
2286,16,135,1330,2,36,135,26,34,52,2
3035,13,33,1089,2,34,33,26,34,53,2
10,9,33,11,2,35,33,26,34,49,2
2984,5,33,2394,2,33,33,26,34,53,2
2984,5,33,3920,2,38,33,29,37,58,2
3660,6,33,4262,2,37,33,29,37,59,2
1806,26,33,2263,2,39,33,30,38,51,2
2181,8,33,341,3,40,33,30,38,57,1
2038,24,33,2532,2,41,135,30,38,59,2
2186,30,33,3787,2,43,33,31,39,62,2
415,19,88,243,2,42,88,31,39,55,2
2766,10,33,3395,3,47,135,32,40,54,1
2186,30,33,1525,2,46,33,32,40,61,2
1806,26,33,3031,3,48,9.9,32,40,50,1
2186,30,33,434,2,45,88,32,40,59,2
2038,24,33,4160,3,44,88,32,40,58,1
3035,13,33,1411,2,49,33,33,41,62,2
11,35,33,3754,2,52,33,34,42,57,2
2907,32,33,1513,2,54,33,34,42,56,2
2907,32,33,4095,2,51,33,34,42,61,2
2537,20,88,4151,3,53,37,34,42,65,1
3035,13,33,3749,3,50,88,34,42,61,2
11,35,33,232,2,55,37,35,43,55,2
2038,24,33,1415,3,56,88,36,44,59,1
2286,16,135,1436,3,58,88,36,44,62,1
724,25,88,4038,3,57,88,36,44,60,1
2186,30,33,3675,2,59,33,36,44,60,1
1403,17,88,2194,3,60,135,37,45,60,2
2532,41,135,4122,2,61,37,38,46,67,2
2532,41,135,954,3,65,37,39,47,64,1
2186,30,33,538,2,67,9.9,39,47,69,2
1806,26,33,1559,2,66,33,39,47,71,2
2394,33,33,3258,2,64,33,39,47,58,2
2630,23,88,702,3,62,88,39,47,65,1
4262,37,33,860,3,63,88,39,47,66,1
434,45,88,2582,2,69,33,40,48,60,2
434,45,88,444,2,68,33,40,48,58,2
2532,41,135,2620,3,71,37,40,48,72,1
