0,0,0,39,2,1,0,0,1,15,2
0,0,0,2746,1,2,0,0,1,21,2
39,1,0,2867,2,3,33,4,12,28,2
39,1,0,3376,3,4,33,5,13,28,1
39,1,0,1585,3,5,88,6,14,27,1
2746,2,0,4259,2,6,45,7,15,32,2
2746,2,0,2928,1,7,45,8,16,38,2
39,1,0,228,2,8,33,9,17,29,2
2867,3,33,417,3,10,33,12,20,33,1
2746,2,0,3385,3,9,88,12,20,37,1
2867,3,33,4299,3,11,33,14,22,37,2
39,1,0,718,2,12,33,15,23,45,2
228,8,33,3461,2,13,33,17,25,38,2
3376,4,33,816,3,14,88,18,26,46,2
228,8,33,2693,2,15,33,18,26,43,2
1585,5,88,2480,2,17,135,19,27,45,2
228,8,33,3953,3,16,33,19,27,41,1
2746,2,0,1359,4,18,25,20,28,50,1
3376,4,33,2146,2,20,135,22,30,47,2
4299,11,33,4305,3,19,33,22,30,53,1
3385,9,88,1244,3,21,88,23,31,45,1
2867,3,33,3371,2,22,33,23,31,43,2
228,8,33,986,2,23,33,24,32,52,2
4299,11,33,1164,3,25,33,24,32,50,1
4299,11,33,3299,2,26,33,24,32,56,2
718,12,33,2372,2,24,33,24,32,53,2
2867,3,33,140,2,28,33,25,33,48,2
3376,4,33,1493,3,27,88,25,33,45,1
228,8,33,748,2,29,33,26,34,45,2
718,12,33,1527,3,30,33,26,34,56,2
3461,13,33,1184,2,31,33,27,35,55,2
2867,3,33,1798,2,32,88,27,35,46,2
718,12,33,3557,2,33,88,28,36,53,2
2867,3,33,2430,3,34,9.9,28,36,53,2
718,12,33,1577,2,41,33,29,37,56,2
1359,18,25,2606,4,36,25,29,37,51,2
1359,18,25,2634,4,37,25,29,37,52,1
1359,18,25,1167,4,35,25,29,37,56,1
2693,15,33,2119,2,40,33,29,37,54,2
3461,13,33,2830,2,39,33,29,37,47,1
1359,18,25,3833,4,38,25,29,37,59,1
718,12,33,3238,2,49,33,30,38,49,2
1359,18,25,1841,4,44,25,30,38,52,1
2480,17,135,2274,3,47,88,30,38,58,1
1359,18,25,697,4,42,25,30,38,51,1
1359,18,25,3923,4,46,25,30,38,49,1
1359,18,25,1778,4,43,25,30,38,62,1
1359,18,25,2448,4,45,25,30,38,62,1
4299,11,33,3843,2,48,33,30,38,53,2
1359,18,25,1962,4,50,25,31,39,58,2
3461,13,33,3010,2,51,33,31,39,55,2
4299,11,33,2020,2,56,33,32,40,60,2
1359,18,25,3356,4,52,25,32,40,56,2
986,23,33,4257,2,54,33,32,40,55,2
718,12,33,2628,2,55,33,32,40,54,2
986,23,33,4170,2,53,33,32,40,59,2
986,23,33,3004,2,59,33,33,41,59,2
3299,26,33,3423,2,58,88,33,41,63,2
1359,18,25,3477,4,57,25,33,41,61,2
1359,18,25,2739,4,60,25,34,42,62,1
2372,24,33,1419,2,62,33,34,42,64,2
748,29,33,293,2,61,33,34,42,55,2
3461,13,33,3310,2,66,88,35,43,58,2
3461,13,33,2115,2,65,33,35,43,57,2
1798,32,88,4280,2,64,33,35,43,64,2
1359,18,25,862,4,63,25,35,43,57,1
3461,13,33,747,2,68,33,36,44,60,2
1164,25,33,4173,2,67,88,36,44,65,2
1798,32,88,1586,2,72,33,36,44,57,2
2693,15,33,1022,2,71,33,36,44,56,2
718,12,33,3525,2,70,33,36,44,61,2
1798,32,88,1770,3,69,33,36,44,62,1
1798,32,88,3816,3,74,33,37,45,68,1
2372,24,33,1456,2,76,33,37,45,67,2
1798,32,88,1764,2,73,33,37,45,57,2
3461,13,33,3727,2,79,33,37,45,62,1
1798,32,88,4308,3,75,33,37,45,60,1
3461,13,33,195,2,78,33,37,45,57,2
3299,26,33,2811,2,80,33,37,45,65,2
2372,24,33,3346,2,77,33,37,45,63,2
140,28,33,336,3,81,88,38,46,66,1
2693,15,33,370,3,82,88,39,47,68,1
718,12,33,2897,2,83,88,39,47,60,2
3371,22,33,2297,2,84,88,39,47,65,2
3953,16,33,2841,2,85,88,40,48,70,2
3004,59,33,314,2,88,88,41,49,67,2
2830,39,33,42,3,86,88,41,49,70,1
2480,17,135,1741,3,87,88,41,49,70,2
4305,19,33,1458,3,89,88,42,50,66,2
3953,16,33,3377,2,90,88,42,50,74,2
140,28,33,21,3,92,88,42,50,65,1
1798,32,88,3780,3,91,88,42,50,70,2
1798,32,88,325,2,93,88,44,52,63,2
1770,69,33,3827,3,94,88,44,52,68,1
986,23,33,2385,2,95,88,44,52,62,2
2430,34,9.9,2954,3,96,88,45,53,69,1
3238,49,33,1069,3,98,88,45,53,68,1
3557,33,88,1484,2,97,37,45,53,77,2
1527,30,33,201,3,99,88,46,54,66,1
4308,75,33,1011,3,100,88,47,55,66,1
370,82,88,1447,3,104,88,47,55,76,1
2146,20,135,2719,2,101,88,47,55,76,2
3423,58,88,2096,2,102,88,47,55,77,2
3346,77,33,2078,2,103,88,47,55,73,2
697,42,25,1171,2,105,135,47,55,71,2
2020,56,33,3600,3,110,88,48,56,72,1
2297,84,88,2558,2,106,88,48,56,77,2
293,61,33,3141,3,109,88,48,56,80,2
3525,70,33,1327,3,107,88,48,56,69,1
986,23,33,4210,3,111,88,48,56,70,1
293,61,33,3009,3,108,88,48,56,70,1
1586,72,33,956,2,112,88,49,57,74,2
1456,76,33,2716,1,113,88,50,58,70,2
1022,71,33,2598,3,114,88,52,60,78,1
1458,89,88,2142,3,115,88,53,61,83,2
1741,87,88,2520,3,116,88,53,61,77,1
1456,76,33,3618,2,117,88,53,61,71,2
2897,83,88,1555,3,118,88,54,62,80,1
2096,102,88,273,2,119,88,57,65,81,2
2811,80,33,2246,2,121,88,59,67,78,2
1458,89,88,1329,3,122,88,59,67,79,1
1447,104,88,3588,3,120,88,59,67,84,1
325,93,88,2734,3,123,88,61,69,91,1
2719,101,88,2428,2,124,37,61,69,81,1
3816,74,33,3472,3,125,88,64,72,85,1
1484,97,37,3059,3,126,88,64,72,91,1
42,86,88,924,2,127,88,65,73,94,2
2841,85,88,3452,3,128,88,65,73,91,1
1456,76,33,1010,3,129,88,66,74,84,2
3827,94,88,3211,1,130,88,67,75,90,2
2734,123,88,2450,2,131,88,76,84,100,2
3059,126,88,448,3,132,88,78,86,106,1
924,127,88,1156,1,133,88,78,86,97,2
3211,130,88,3468,3,136,88,80,88,100,1
1010,129,88,3868,3,137,88,80,88,98,1
3211,130,88,1468,3,135,88,80,88,106,2
3472,125,88,3570,2,134,88,80,88,105,2
924,127,88,3072,2,138,88,89,97,111,2
924,127,88,2591,3,139,88,92,100,119,1
3468,136,88,4266,3,140,88,97,105,127,2
3570,134,88,1410,3,141,88,105,113,126,1
2591,139,88,1103,3,142,88,111,119,131,1
0,0,0,1163,2,143,0,218,218,235,2
0,0,0,2840,3,144,0,218,218,231,1
1163,143,0,3541,3,146,37,219,227,240,1
1163,143,0,2667,3,145,88,219,227,241,1
1163,143,0,3785,3,147,37,221,229,240,1
1163,143,0,3145,3,148,37,224,232,247,1
2840,144,0,1046,3,149,88,225,233,246,1
1163,143,0,4195,3,150,37,227,235,249,1
2667,145,88,4035,3,151,88,230,238,259,2
3145,148,37,2846,2,154,88,235,243,265,2
3145,148,37,437,3,153,88,235,243,262,1
4195,150,37,1656,3,152,88,235,243,267,2
2667,145,88,1356,3,155,88,236,244,259,1
4035,151,88,2611,2,156,9.9,241,249,271,2
4195,150,37,4058,3,157,88,243,251,274,1
1356,155,88,1716,2,158,135,245,253,267,2
1656,152,88,4004,2,159,37,248,256,271,2
2611,156,9.9,2769,3,160,88,249,257,271,1
2611,156,9.9,2548,2,161,37,253,261,278,2
1656,152,88,1767,2,162,37,257,265,288,2
4004,159,37,3207,3,164,37,260,268,284,1
2846,154,88,3806,3,163,88,260,268,283,1
4058,157,88,502,3,165,88,261,269,282,1
2548,161,37,3412,2,166,37,261,269,288,2
2846,154,88,3776,2,167,37,263,271,283,2
4058,157,88,542,3,168,88,264,272,295,1
2548,161,37,787,3,169,88,265,273,295,1
4058,157,88,405,3,170,88,268,276,295,2
787,169,88,1781,2,171,33,273,281,301,2
3806,163,88,1646,3,172,88,276,284,296,1
1767,162,37,2163,3,173,88,279,287,311,1
1781,171,33,2145,2,174,33,284,292,310,2
1781,171,33,2609,3,175,33,285,293,305,1
787,169,88,734,2,176,88,286,294,304,2
542,168,88,2466,3,177,88,288,296,320,2
1646,172,88,3265,3,178,88,290,298,319,1
1781,171,33,2117,3,179,33,291,299,314,1
1781,171,33,3849,3,180,33,292,300,317,1
1781,171,33,2711,2,181,33,293,301,316,2
1781,171,33,3999,3,182,33,294,302,320,1
1781,171,33,1257,3,183,33,295,303,326,1
1781,171,33,243,3,184,33,296,304,321,1
2145,174,33,1901,2,185,33,298,306,322,2
1781,171,33,75,3,186,33,298,306,325,2
2145,174,33,1,3,187,33,298,306,330,1
1781,171,33,167,2,188,33,300,308,325,2
3999,182,33,3648,2,190,33,302,310,327,1
2711,181,33,2908,2,189,33,302,310,321,2
2711,181,33,3888,3,191,33,303,311,326,1
243,184,33,182,2,193,33,304,312,323,2
2711,181,33,1898,3,192,33,304,312,326,1
243,184,33,4036,2,194,33,304,312,336,2
1901,185,33,1445,2,195,33,306,314,334,2
2711,181,33,842,2,196,33,306,314,324,1
2145,174,33,1941,3,197,33,307,315,339,1
1901,185,33,2622,2,199,33,308,316,327,2
1,187,33,1053,3,198,88,308,316,333,1
2711,181,33,3307,2,200,33,309,317,330,2
2711,181,33,2792,2,202,33,310,318,339,2
2711,181,33,1949,2,208,33,310,318,333,2
1901,185,33,1966,2,207,33,310,318,330,2
2908,189,33,3531,2,205,33,310,318,331,2
2908,189,33,1068,2,204,33,310,318,329,2
75,186,33,334,3,203,33,310,318,336,1
2145,174,33,1323,2,206,33,310,318,331,2
2711,181,33,2698,3,201,33,310,318,337,1
167,188,33,3860,2,210,33,311,319,337,2
1,187,33,3049,3,209,88,311,319,329,1
2908,189,33,4347,2,212,33,312,320,342,2
1901,185,33,2461,2,211,33,312,320,344,2
2711,181,33,3163,2,215,33,313,321,334,2
4036,194,33,817,2,213,33,313,321,342,2
2908,189,33,374,2,214,33,313,321,336,1
1901,185,33,901,2,218,33,314,322,337,2
842,196,33,1975,2,219,33,314,322,341,2
182,193,33,3730,3,216,33,314,322,335,1
2711,181,33,1198,2,217,33,314,322,340,2
1,187,33,457,3,223,88,315,323,336,1
1941,197,33,1612,3,221,33,315,323,337,1
1445,195,33,2186,2,222,33,315,323,347,2
2908,189,33,1845,2,220,33,315,323,337,2
3265,178,88,2532,3,229,88,316,324,336,2
167,188,33,1203,3,228,33,316,324,345,1
167,188,33,1303,2,225,33,316,324,340,2
75,186,33,3324,3,224,33,316,324,343,1
2908,189,33,1926,2,227,33,316,324,343,2
1901,185,33,4024,2,226,33,316,324,336,2
3999,182,33,3734,2,230,135,316,324,340,2
2908,189,33,3900,3,231,88,317,325,342,2
1901,185,33,2909,2,237,33,317,325,348,2
3307,200,33,3744,3,232,33,317,325,343,1
3849,180,33,1371,3,236,88,317,325,346,1
1901,185,33,3293,3,233,33,317,325,340,1
4036,194,33,793,2,234,33,317,325,341,2
4036,194,33,1294,2,235,33,317,325,344,2
1966,207,33,383,2,238,33,318,326,343,2
1,187,33,2153,3,239,88,318,326,346,1
334,203,33,2956,3,243,88,319,327,342,1
4036,194,33,1232,2,242,33,319,327,350,2
1901,185,33,1092,3,241,33,319,327,345,1
1445,195,33,1142,3,240,33,319,327,350,1
4036,194,33,3136,2,245,33,320,328,338,2
2466,177,88,2723,3,244,88,320,328,345,1
167,188,33,19,2,247,33,320,328,352,2
3307,200,33,3791,2,246,33,320,328,347,2
2792,202,33,4314,2,250,33,321,329,351,2
4036,194,33,556,2,251,33,321,329,345,2
2622,199,33,1280,2,249,33,321,329,351,2
167,188,33,957,2,248,33,321,329,347,2
2461,211,33,821,2,252,33,321,329,342,2
3163,215,33,4270,2,254,33,321,329,345,2
3860,210,33,2006,2,253,33,321,329,346,2
901,218,33,3610,2,255,33,322,330,346,2
2622,199,33,1060,2,256,33,322,330,351,2
3860,210,33,2893,2,257,33,322,330,347,2
2461,211,33,1973,2,262,33,323,331,354,2
1949,208,33,658,3,258,88,323,331,352,2
1445,195,33,94,2,261,33,323,331,355,2
3860,210,33,782,2,259,33,323,331,355,2
3307,200,33,3465,2,260,33,323,331,341,2
1612,221,33,3764,3,263,88,324,332,349,2
3324,224,33,3905,2,268,33,324,332,346,2
1068,204,33,3286,2,269,33,324,332,347,2
4036,194,33,204,2,267,33,324,332,351,2
4024,226,33,1096,2,266,33,324,332,356,2
1303,225,33,1423,2,265,33,324,332,342,2
3648,190,33,1296,3,264,88,324,332,344,1
3888,191,33,2565,3,270,88,324,332,354,1
1941,197,33,2838,3,272,88,325,333,353,2
3324,224,33,716,3,271,88,325,333,345,1
1,187,33,3305,2,273,88,325,333,347,2
374,214,33,2804,3,274,88,326,334,357,2
1949,208,33,3758,2,277,33,329,337,358,2
383,238,33,1008,2,275,33,329,337,353,2
2792,202,33,284,2,276,33,329,337,358,2
1060,256,33,3352,2,285,33,330,338,357,2
1845,220,33,2354,2,286,33,330,338,349,1
2186,222,33,908,2,282,33,330,338,361,2
3744,232,33,1081,2,289,135,330,338,352,2
3531,205,33,2040,3,281,33,330,338,355,1
3531,205,33,1042,3,278,88,330,338,355,1
2006,253,33,490,2,284,33,330,338,358,2
1845,220,33,4226,2,287,33,330,338,348,1
1966,207,33,1557,2,288,33,330,338,353,2
3860,210,33,975,2,280,33,330,338,349,2
2792,202,33,2083,2,279,33,330,338,348,2
1198,217,33,3505,2,283,33,330,338,351,2
2956,243,88,2252,3,290,88,331,339,361,1
383,238,33,2817,2,296,33,331,339,358,2
1280,249,33,3668,2,295,33,331,339,350,2
1845,220,33,773,2,293,33,331,339,357,2
2792,202,33,3850,2,300,33,331,339,354,2
2909,237,33,3815,2,297,33,331,339,356,2
2461,211,33,3368,2,301,33,331,339,358,2
821,252,33,2851,2,294,33,331,339,349,2
3791,246,33,1391,2,291,33,331,339,355,2
3465,260,33,3792,2,302,33,331,339,351,2
1198,217,33,676,2,298,33,331,339,355,2
19,247,33,3948,2,292,33,331,339,358,2
2792,202,33,3206,2,299,33,331,339,351,2
1445,195,33,102,3,306,88,332,340,356,2
3744,232,33,160,3,304,88,332,340,355,1
3860,210,33,1192,3,305,88,332,340,357,1
3324,224,33,1351,3,303,88,332,340,363,1
3293,233,33,4063,3,307,88,334,342,356,1
3465,260,33,1363,3,308,88,335,343,356,1
793,234,33,700,2,310,33,336,344,367,2
3860,210,33,1766,2,311,33,336,344,354,2
2565,270,88,798,3,313,88,336,344,360,2
1926,227,33,2390,2,312,37,336,344,365,2
3610,255,33,272,2,309,33,336,344,366,2
1060,256,33,351,2,314,33,336,344,357,2
4314,250,33,237,2,318,33,337,345,363,2
1096,266,33,1346,2,320,33,337,345,355,2
2723,244,88,3170,2,315,88,337,345,366,2
3324,224,33,2947,3,316,88,337,345,365,1
19,247,33,1792,2,317,33,337,345,365,2
3905,268,33,3329,2,319,33,337,345,359,2
556,251,33,2273,2,328,33,338,346,358,2
1142,240,33,1450,3,324,88,338,346,362,1
2838,272,88,1592,3,321,88,338,346,370,1
2083,279,33,3795,2,326,33,338,346,367,2
1142,240,33,3109,3,325,88,338,346,359,2
2186,222,33,1522,2,323,33,338,346,362,2
782,259,33,3259,2,327,33,338,346,362,2
3610,255,33,3334,2,322,33,338,346,359,2
284,276,33,3796,2,330,33,339,347,367,2
94,261,33,1062,2,334,33,339,347,359,2
94,261,33,3608,2,335,33,339,347,370,1
4270,254,33,2975,2,332,33,339,347,358,2
3324,224,33,4042,3,329,88,339,347,362,1
4270,254,33,415,2,331,33,339,347,358,2
3948,292,33,4005,2,333,33,339,347,366,2
204,267,33,397,3,336,88,339,347,369,1
1303,225,33,2267,2,343,33,340,348,363,2
1296,264,88,3185,2,337,88,340,348,371,2
3905,268,33,3832,1,341,88,340,348,366,1
1926,227,33,3251,3,338,88,340,348,370,1
3352,285,33,205,3,340,88,340,348,369,2
2040,281,33,1311,2,344,135,340,348,364,2
3948,292,33,1913,3,339,88,340,348,362,1
1096,266,33,1596,3,342,88,340,348,367,2
2909,237,33,1393,2,346,33,341,349,369,2
1973,262,33,91,2,348,33,341,349,369,2
1280,249,33,275,2,347,33,341,349,371,2
1294,235,33,3871,2,345,33,341,349,368,2
160,304,88,3912,3,352,88,342,350,366,1
1280,249,33,1160,2,351,33,342,350,362,2
4347,212,33,3391,2,350,33,342,350,367,2
3206,299,33,2874,3,349,88,342,350,360,1
4226,287,33,3774,3,353,88,343,351,370,1
3758,277,33,1774,2,354,33,343,351,362,2
2909,237,33,1141,3,356,88,344,352,374,2
3610,255,33,3822,2,357,33,344,352,364,2
102,306,88,1945,3,358,9.9,344,352,368,1
1296,264,88,264,3,355,88,344,352,365,2
1008,275,33,4145,2,360,33,345,353,368,2
3815,297,33,3325,3,359,88,345,353,368,1
160,304,88,2493,3,364,88,346,354,371,1
908,282,33,2793,2,363,33,346,354,369,2
3170,315,88,3928,2,362,33,346,354,369,2
2723,244,88,3593,3,361,88,346,354,366,1
957,248,33,3113,2,366,33,347,355,375,2
1351,303,88,2632,3,365,88,347,355,379,1
1351,303,88,3652,3,370,88,347,355,377,1
160,304,88,2258,2,369,88,347,355,366,2
1351,303,88,4346,3,368,88,347,355,367,1
1042,278,88,3775,3,371,88,347,355,377,2
3170,315,88,173,3,367,33,347,355,373,1
3334,322,33,428,3,373,88,348,356,366,1
3368,301,33,57,1,372,88,348,356,374,2
3251,338,88,1532,2,375,33,348,356,379,2
3185,337,88,2092,3,376,37,348,356,367,1
3170,315,88,1694,3,374,33,348,356,368,1
160,304,88,2777,3,382,88,349,357,376,1
3170,315,88,1967,2,381,33,349,357,368,2
2040,281,33,3561,3,377,88,349,357,374,2
1232,242,33,2570,2,379,33,349,357,372,2
3170,315,88,2530,2,378,33,349,357,372,2
4063,307,88,1847,3,383,88,349,357,381,1
1060,256,33,2705,2,380,33,349,357,367,2
4063,307,88,2318,3,384,88,350,358,379,1
272,309,33,2231,2,385,33,350,358,372,2
102,306,88,3676,3,388,9.9,351,359,383,1
237,318,33,2218,2,386,88,351,359,377,2
1774,354,33,2452,2,387,33,351,359,370,2
1973,262,33,277,2,389,33,352,360,375,2
2390,312,37,2826,2,393,37,353,361,385,1
700,310,33,2449,3,392,33,353,361,378,1
3391,350,33,1989,2,391,33,353,361,377,2
