0,0,0,156,3,2,0,0,1,23,1
0,0,0,1432,1,1,0,0,1,23,2
156,2,0,3364,2,3,135,4,12,26,2
3364,3,135,3132,2,4,135,12,20,30,2
1432,1,0,3290,2,6,88,13,21,41,2
156,2,0,1944,3,5,88,13,21,39,2
1432,1,0,2853,2,7,88,16,24,38,2
1432,1,0,3183,3,8,88,18,26,45,2
3364,3,135,2632,3,9,88,21,29,46,2
3290,6,88,1731,3,10,37,25,33,48,1
3290,6,88,792,2,12,37,28,36,60,2
1944,5,88,1792,2,11,88,28,36,52,2
3290,6,88,983,3,13,37,29,37,56,1
3290,6,88,3365,2,14,9.9,33,41,56,2
2632,9,88,203,2,16,37,35,43,54,1
1731,10,37,4037,2,15,88,35,43,64,2
3183,8,88,3740,3,17,88,36,44,56,1
3290,6,88,2572,2,18,37,37,45,69,2
1731,10,37,1411,3,19,88,39,47,68,2
3290,6,88,4118,3,20,88,40,48,62,1
2572,18,37,2071,3,21,88,46,54,68,1
203,16,37,3216,3,22,88,52,60,77,2
4037,15,88,3351,2,23,88,54,62,73,1
1411,19,88,3188,3,24,88,57,65,85,1
4037,15,88,1231,1,25,88,57,65,81,2
2071,21,88,3785,3,26,88,60,68,92,1
792,12,37,3359,2,27,88,60,68,88,2
792,12,37,1208,3,28,88,61,69,90,1
1208,28,88,2683,3,29,88,71,79,93,2
3188,24,88,518,3,30,88,72,80,98,2
3785,26,88,1119,3,31,88,76,84,100,1
3785,26,88,1907,3,32,88,80,88,108,1
1231,25,88,2346,3,33,88,81,89,110,1
1119,31,88,2078,3,34,88,88,96,109,1
518,30,88,1269,3,35,88,89,97,114,1
2683,29,88,935,2,36,37,93,101,120,2
1269,35,88,2603,2,37,88,101,109,125,2
0,0,0,261,2,38,0,218,218,234,2
0,0,0,3325,3,39,0,218,218,233,1
261,38,0,616,2,40,33,218,226,249,2
261,38,0,803,3,41,33,218,226,247,1
261,38,0,286,3,42,33,218,226,242,1
261,38,0,3335,2,44,33,219,227,249,2
261,38,0,1952,3,43,33,219,227,237,1
261,38,0,1966,3,45,88,221,229,250,1
261,38,0,3984,2,46,33,222,230,253,2
261,38,0,1540,2,47,33,224,232,252,2
286,42,33,3676,2,48,33,226,234,251,2
616,40,33,2037,2,49,33,227,235,259,2
3335,44,33,3323,2,51,33,227,235,252,2
1952,43,33,1855,3,50,33,227,235,258,1
261,38,0,3838,2,53,33,228,236,254,2
616,40,33,1264,2,52,33,228,236,257,1
3325,39,0,3174,2,55,88,229,237,250,2
616,40,33,874,3,57,33,229,237,258,2
3335,44,33,2802,2,56,33,229,237,253,2
3325,39,0,3057,3,54,88,229,237,250,1
1952,43,33,1172,3,58,88,230,238,249,1
1966,45,88,866,3,59,88,230,238,257,1
616,40,33,1599,3,60,33,230,238,256,1
3335,44,33,690,2,62,33,231,239,255,2
3325,39,0,3233,3,63,88,231,239,250,1
616,40,33,4273,2,61,33,231,239,253,2
616,40,33,2715,3,66,33,232,240,254,1
3335,44,33,82,3,69,33,232,240,252,2
1540,47,33,1937,2,70,33,232,240,251,2
3984,46,33,2233,2,68,33,232,240,258,2
803,41,33,1129,3,64,88,232,240,257,1
616,40,33,3428,2,67,33,232,240,257,2
803,41,33,1328,2,65,88,232,240,258,2
3335,44,33,2685,3,74,33,233,241,251,2
3984,46,33,4018,3,75,33,233,241,257,2
1540,47,33,3531,2,71,33,233,241,255,2
3335,44,33,591,2,73,33,233,241,261,2
3984,46,33,1707,2,72,33,233,241,260,2
3984,46,33,3772,2,79,33,234,242,258,2
261,38,0,797,2,76,33,234,242,265,2
261,38,0,2868,2,77,33,234,242,253,2
3984,46,33,820,2,80,33,234,242,252,2
261,38,0,3138,2,78,33,234,242,255,2
616,40,33,212,3,82,33,235,243,265,2
3335,44,33,1623,2,81,33,235,243,253,2
3676,48,33,3566,2,83,33,236,244,259,2
3838,53,33,3378,2,85,33,236,244,268,2
3838,53,33,458,3,84,33,236,244,259,1
