0,0,0,4090,2,1,0,0,1,22,2
0,0,0,461,1,2,0,0,1,14,2
4090,1,0,1775,2,3,37,2,10,29,2
0,0,0,3388,2,4,0,17,17,28,2
0,0,0,2619,3,6,0,18,18,36,1
4090,1,0,1620,2,5,37,17,25,39,2
1775,3,37,3391,2,8,37,18,26,39,2
3388,4,0,1486,2,7,37,18,26,47,1
1775,3,37,3750,3,9,37,20,28,43,2
3388,4,0,4063,2,10,37,24,32,55,2
3388,4,0,2904,3,13,37,25,33,50,1
2619,6,0,2708,3,11,88,25,33,51,1
1775,3,37,3385,3,12,37,25,33,52,1
3391,8,37,3659,2,14,37,26,34,58,2
1620,5,37,4019,2,16,37,28,36,51,2
3388,4,0,3744,3,15,88,28,36,59,1
3388,4,0,4124,4,18,25,28,36,58,1
3388,4,0,2754,4,17,25,28,36,54,1
2619,6,0,1224,2,19,88,29,37,55,2
3388,4,0,2096,3,20,88,29,37,54,2
1486,7,37,1740,2,21,88,34,42,64,2
3391,8,37,818,2,22,37,34,42,61,1
2619,6,0,367,3,23,88,35,43,55,1
4124,18,25,957,4,26,25,36,44,66,1
3659,14,37,2712,3,24,88,36,44,67,1
3744,15,88,3104,2,27,37,36,44,56,2
2754,17,25,1439,4,25,25,36,44,68,1
2754,17,25,277,4,29,25,37,45,67,1
2754,17,25,3862,4,31,25,37,45,62,1
4124,18,25,1834,4,28,25,37,45,68,1
2754,17,25,586,4,30,25,37,45,63,1
2754,17,25,806,4,34,25,38,46,65,1
4124,18,25,2827,4,33,25,38,46,62,2
4124,18,25,2031,4,32,25,38,46,58,2
2754,17,25,2688,4,35,25,38,46,59,1
4019,16,37,1601,2,37,88,39,47,58,2
4124,18,25,287,4,36,25,39,47,70,1
2754,17,25,1543,4,42,25,40,48,60,1
2904,13,37,2367,2,40,88,40,48,68,1
4124,18,25,4322,4,39,25,40,48,71,1
2904,13,37,3549,3,41,88,40,48,60,1
4124,18,25,2414,4,38,25,40,48,71,1
3385,12,37,269,3,43,88,41,49,72,1
4019,16,37,3712,3,44,88,41,49,60,1
1486,7,37,2198,2,45,88,42,50,70,2
1740,21,88,2908,3,47,37,43,51,73,2
4019,16,37,216,3,46,88,43,51,71,1
2367,40,88,2636,3,48,37,48,56,69,1
4124,18,25,2679,2,49,135,49,57,77,2
1601,37,88,4235,3,50,88,51,59,69,1
3104,27,37,671,3,51,88,53,61,76,1
586,30,25,3830,2,52,135,54,62,79,2
2908,47,37,1171,2,53,37,67,75,89,2
2198,45,88,879,2,54,88,68,76,99,2
